user_id,name,age,gender,education,location,skills,channel
27415,Robert Wells,18,Male,BSc,Jalandhar,dl;java;django;excel,Facebook
27416,Clarence Edwards,30,Other,BA,Firozpur,ml;excel;accounting;communication;aws,Govt_Website
27417,Bethany Bush,20,Female,MSc,Jalandhar,communication;marketing;flask;nodejs;react;nlp,WordOfMouth
27418,Joseph Young,32,Male,Diploma,Amritsar,java,WhatsApp
27419,Oscar Walters,54,Female,BTech,Mohali,project_management;ml;java;accounting;hr;c++,Referral
27420,Ryan Garcia Jr.,21,Other,BTech,Hoshiarpur,react;sales,Newspaper
27421,Jason Strong,40,Female,BCom,Bathinda,python;hr;excel,Govt_Website
27422,Tammy Cline,37,Male,BTech,Jalandhar,java;c++;ml,WordOfMouth
27423,Nancy Brooks,29,Male,BCom,Jalandhar,nodejs,Referral
27424,Shannon Moore,22,Male,BTech,Patiala,nlp;accounting;c++,WhatsApp
27425,Yesenia Henson,32,Female,High School,Jalandhar,hr;django;aws;nlp,WhatsApp
27426,Timothy Garcia,32,Male,Diploma,Jalandhar,python;flask;nodejs,WhatsApp
27427,Nicole Mccullough,44,Male,BTech,Jalandhar,flask;react,Facebook
27428,David Vargas,39,Other,BA,Chandigarh,react,Referral
27429,Nicholas Martin,29,Female,Diploma,Bathinda,hr;django;nodejs,WordOfMouth
27430,Sabrina May,40,Male,High School,Ludhiana,excel;ml;nlp;flask,Referral
27431,Samantha Bradley,48,Male,MBA,Ludhiana,hr;project_management;flask;java,WhatsApp
27432,Jimmy Miller,29,Other,BTech,Firozpur,sales;python;flask;nlp,WhatsApp
27433,Calvin Newman,31,Female,BA,Amritsar,aws;dl;hr,Govt_Website
27434,Anthony Dean,50,Male,High School,Ludhiana,accounting;sales,Referral
27435,Rebecca Smith,31,Male,BA,Patiala,nlp;ml;kubernetes;aws;sql,Newspaper
27436,Hannah Mcgee,30,Male,BA,Bathinda,nlp;docker;react;python;kubernetes;sql,WordOfMouth
27437,Michael Carroll,51,Female,BCom,Hoshiarpur,docker;hr;ml;marketing,Govt_Website
27438,Stephen Miller,51,Female,BA,Patiala,ml;kubernetes;java;marketing;accounting;hr,Govt_Website
27439,Luis Adams,52,Male,Diploma,Chandigarh,aws;project_management;nlp;marketing,Facebook
27440,Erica Burke,52,Female,MSc,Mohali,kubernetes;communication,WhatsApp
27441,Jill Evans,33,Male,MBA,Jalandhar,kubernetes;nlp;marketing;sales;java;excel,Facebook
27442,Chris Thomas,40,Other,BTech,Jalandhar,react;sql,Govt_Website
27443,Scott Gibson,40,Male,BTech,Jalandhar,marketing;java;accounting;excel;hr;ml,WordOfMouth
27444,Leah Cervantes,29,Female,BSc,Mohali,marketing;kubernetes;aws;communication,Facebook
27445,Breanna Campbell,22,Other,MBA,Ludhiana,c++;communication;java,Facebook
27446,Richard Hurley,54,Female,BSc,Jalandhar,kubernetes;dl;aws;python;sales,Govt_Website
27447,Lance Mccoy II,54,Other,Diploma,Mohali,python;project_management;sales;django;sql,Referral
27448,Kenneth Wright,33,Male,BTech,Patiala,excel;sales;hr,Referral
27449,Clayton Allen,44,Male,Diploma,Firozpur,kubernetes;python;flask,WhatsApp
27450,Stephanie Harris,35,Other,BTech,Mohali,project_management;sales;react;sql;ml;c++,Newspaper
27451,Kristen Allen,37,Female,BCom,Patiala,sales,WhatsApp
27452,Alisha Owens,33,Male,High School,Amritsar,sql;django,Newspaper
27453,Richard Jacobs,36,Other,BA,Patiala,nlp,WhatsApp
27454,Philip Gardner,23,Other,High School,Hoshiarpur,flask;ml;aws;sql;django;react,Newspaper
27455,Chelsea Ross,29,Male,BSc,Chandigarh,communication;ml,Facebook
27456,Barry Powell,33,Male,BSc,Bathinda,dl;c++;project_management;flask;kubernetes,Facebook
27457,David Curtis,50,Other,BCom,Patiala,nodejs;docker;hr;django;react;accounting,Facebook
27458,Melissa Hodges,21,Male,High School,Hoshiarpur,react;c++;hr,Govt_Website
27459,Manuel Perry,24,Other,BTech,Amritsar,ml;accounting,WhatsApp
27460,Sarah Wells,34,Other,BA,Amritsar,docker;marketing,Newspaper
27461,Mary Moon,44,Female,BTech,Firozpur,flask;sql,Newspaper
27462,Melissa Harrison,25,Female,BSc,Amritsar,c++;excel,WhatsApp
27463,Lisa Davis,46,Female,MBA,Jalandhar,hr;sales,Govt_Website
27464,Steven Smith,39,Male,MSc,Amritsar,sales;hr;accounting;sql;marketing;python,Newspaper
27465,Michael Moore,42,Male,BA,Firozpur,nodejs;aws;java;hr;sql;react,WordOfMouth
27466,Vincent Castillo,46,Male,Diploma,Firozpur,communication;marketing;dl;docker,Referral
27467,Billy Shelton,26,Other,High School,Jalandhar,java;marketing;excel;sql;react;project_management,Facebook
27468,Daniel Sanchez,39,Other,BA,Firozpur,aws;java;dl;react;marketing;project_management,WhatsApp
27469,Sean Cooper,20,Female,MBA,Ludhiana,communication;nlp;react;ml;java,Govt_Website
27470,Jeffrey Zuniga,32,Female,High School,Chandigarh,kubernetes;sales;excel,WordOfMouth
27471,Sandra Lewis,25,Other,Diploma,Chandigarh,c++;django,Newspaper
27472,Virginia Perez,44,Other,BA,Hoshiarpur,accounting,WordOfMouth
27473,Kathryn Gomez,42,Other,BA,Ludhiana,accounting,Referral
27474,Mrs. Michelle Morgan,24,Other,BA,Bathinda,django;flask,WhatsApp
27475,Thomas Green,54,Male,MSc,Firozpur,docker;python;nlp;sql;nodejs,Referral
27476,Antonio Davenport,31,Male,BSc,Jalandhar,ml,Referral
27477,Jay Marshall,41,Female,BSc,Ludhiana,sql;flask;java;react;python,Newspaper
27478,Michael Browning,29,Male,MSc,Chandigarh,ml,WhatsApp
27479,Matthew Cooke,30,Male,MSc,Firozpur,excel;communication,WhatsApp
27480,Cheryl Weber,34,Male,BTech,Patiala,react;kubernetes;dl,Newspaper
27481,Hailey Burns,33,Female,BA,Ludhiana,java,WordOfMouth
27482,Morgan Turner,52,Female,BCom,Amritsar,python,Govt_Website
27483,Tonya Joseph,35,Female,MBA,Ludhiana,django,Facebook
27484,George Murray,32,Male,BA,Mohali,ml;docker;sql;django;python,Facebook
27485,Lauren Schwartz,35,Female,BCom,Firozpur,accounting;react;hr;marketing;python,Referral
27486,Steven Davis,22,Male,BSc,Mohali,python;nlp;sales;react,Newspaper
27487,Brian Smith,40,Male,MSc,Ludhiana,excel;django;flask;react;c++,WhatsApp
27488,Kelly Cook,43,Female,MSc,Hoshiarpur,python;sales,Facebook
27489,Laura Knight,55,Male,BSc,Chandigarh,python;dl,Facebook
27490,Beth Ruiz,51,Other,High School,Hoshiarpur,nlp;python;aws,Govt_Website
27491,John Parker,23,Female,MBA,Chandigarh,django;python;kubernetes;accounting;marketing;project_management,Govt_Website
27492,Angela Terrell,42,Male,BTech,Mohali,accounting;excel;kubernetes;communication,Govt_Website
27493,Martha Moore,31,Other,BA,Chandigarh,ml;marketing;sql;aws;project_management;c++,WordOfMouth
27494,Richard Howard,41,Male,BTech,Bathinda,communication;aws;python;java,Govt_Website
27495,Mark Jenkins,40,Other,BTech,Amritsar,hr;django;nlp;sales,Referral
27496,Ashley Mccoy,36,Male,MBA,Jalandhar,aws;c++;project_management;accounting,Newspaper
27497,Amanda Maldonado,32,Other,Diploma,Bathinda,dl;communication;sales;flask,Referral
27498,Valerie Garza,26,Female,BSc,Amritsar,flask;nodejs;aws,WhatsApp
27499,David Eaton,48,Male,BCom,Patiala,docker,Facebook
27500,Natalie Garcia,49,Other,BTech,Bathinda,java;python;docker;sales;marketing;kubernetes,WordOfMouth
27501,Douglas Mann,52,Female,BSc,Ludhiana,sql;django;sales;communication;ml,Newspaper
27502,Robert Ramirez Jr.,38,Male,MSc,Amritsar,marketing;react;accounting;sql;django,Newspaper
27503,Robert Schwartz,48,Female,BTech,Ludhiana,sql;python;flask;django,WhatsApp
27504,Lindsey Kline,25,Other,BA,Jalandhar,nodejs;project_management;sql;dl,Newspaper
27505,Whitney Andrade,42,Female,MSc,Bathinda,python;flask;dl;sales,Govt_Website
27506,Tiffany Moore,49,Other,BA,Firozpur,sales;project_management,Govt_Website
27507,Michael Castillo,52,Male,Diploma,Patiala,marketing,Referral
27508,David Hodges,38,Other,High School,Patiala,excel,WhatsApp
27509,Dawn Long,44,Male,BTech,Hoshiarpur,excel;kubernetes;c++,Govt_Website
27510,Jason Brooks,24,Female,High School,Firozpur,django;accounting;aws;react;flask;sales,Referral
27511,Kenneth Fleming,50,Male,High School,Jalandhar,excel;python;flask;ml;communication;kubernetes,Facebook
27512,Steven Alexander,48,Other,High School,Bathinda,aws;kubernetes;python;communication;accounting,Facebook
27513,Maria Carlson,34,Male,MSc,Firozpur,hr;aws;c++;docker;nlp,Facebook
27514,Amanda Fleming,27,Female,BA,Chandigarh,excel;kubernetes;sql;hr,WordOfMouth
27515,Monica Scott,34,Male,High School,Ludhiana,kubernetes;accounting;communication,Newspaper
27516,Belinda Ramirez,30,Female,Diploma,Chandigarh,docker;flask;python;marketing,Facebook
27517,Cindy Henry,50,Male,BTech,Ludhiana,communication;hr;sql;excel;aws;kubernetes,Referral
27518,Alicia Harris,51,Female,BA,Firozpur,excel;sales;django;project_management,Facebook
27519,Ryan Lara,19,Other,Diploma,Jalandhar,kubernetes;python;sales;nlp;excel,WordOfMouth
27520,William Lopez,18,Female,BTech,Ludhiana,c++;ml;flask,WhatsApp
27521,Jennifer Kidd,29,Male,BTech,Chandigarh,project_management;react;excel,WordOfMouth
27522,Max Chaney,27,Female,BTech,Chandigarh,react;accounting;python;flask;sql;excel,Newspaper
27523,John Phillips,24,Male,MSc,Amritsar,flask,WhatsApp
27524,Geoffrey Davis,27,Male,High School,Ludhiana,excel;nlp;python,Referral
27525,Stanley Sheppard,35,Female,Diploma,Bathinda,flask;communication;dl;c++;react,Referral
27526,Sarah Evans,33,Female,BCom,Mohali,python;java;communication;accounting;sql,WordOfMouth
27527,Alejandro Torres,32,Male,BA,Chandigarh,java;project_management;docker;hr;django,Newspaper
27528,Claudia Fuller,30,Other,MBA,Jalandhar,nlp,WhatsApp
27529,Justin George,25,Male,BCom,Patiala,kubernetes,Facebook
27530,Kimberly Gray,40,Other,MSc,Ludhiana,sql,Govt_Website
27531,Kristina Evans,42,Male,Diploma,Amritsar,communication;docker;sql;react;hr;java,Facebook
27532,Michael Prince,52,Male,MBA,Firozpur,react;flask;excel;aws;marketing,Facebook
27533,Brittany Kim,33,Female,BCom,Bathinda,c++;docker;marketing;sales,Referral
27534,Matthew Shepard,19,Female,BCom,Amritsar,aws;marketing;nodejs;dl;project_management;java,Newspaper
27535,Robert Salinas,49,Other,BCom,Chandigarh,django,WordOfMouth
27536,Arthur May,48,Male,BA,Chandigarh,kubernetes;project_management;nodejs,Referral
27537,Bryan Gardner,47,Male,MBA,Jalandhar,aws;flask;ml;nodejs;nlp,WordOfMouth
27538,Daniel Jackson,42,Female,MSc,Firozpur,accounting;django,WhatsApp
27539,Brandon Fox,32,Male,Diploma,Hoshiarpur,marketing;nodejs;nlp,Govt_Website
27540,Hunter Hoover DVM,44,Female,BA,Amritsar,accounting;nodejs;communication;python,Newspaper
27541,Matthew Villa,34,Male,BTech,Hoshiarpur,nodejs,Govt_Website
27542,Kristen Grimes,22,Male,MBA,Hoshiarpur,flask,WhatsApp
27543,Anthony Martinez,22,Other,BSc,Amritsar,nlp;docker;ml;aws,Newspaper
27544,David Martin,21,Male,BA,Ludhiana,flask,WhatsApp
27545,Robert Allen,42,Male,Diploma,Bathinda,nodejs;accounting;sql,Govt_Website
27546,Lisa Hale,19,Male,BSc,Amritsar,react;nlp,Govt_Website
27547,Brandi Mccoy,34,Female,MSc,Patiala,sql;communication;aws;hr;kubernetes,WordOfMouth
27548,Samuel Beasley,40,Male,BCom,Jalandhar,marketing;sales;dl;c++;ml,Govt_Website
27549,Brian Casey,29,Male,MBA,Jalandhar,communication;c++;flask;project_management;sql,Newspaper
27550,Eric Horton,22,Female,BSc,Amritsar,project_management,Newspaper
27551,Caitlin Owens,45,Male,BTech,Bathinda,react,WhatsApp
27552,Mary Franco,43,Other,BA,Mohali,react;python;project_management,WhatsApp
27553,Melanie Wilcox,53,Other,High School,Hoshiarpur,django,WhatsApp
27554,John Clark,47,Female,BCom,Chandigarh,sql;communication;marketing;nodejs;nlp;docker,Govt_Website
27555,Elizabeth Bishop,49,Other,Diploma,Mohali,kubernetes;nodejs,Govt_Website
27556,William Miller,18,Female,Diploma,Chandigarh,java;flask,Newspaper
27557,Brittany Johnson,21,Other,High School,Mohali,hr;nodejs;c++,Govt_Website
27558,Austin Gould,26,Female,BA,Patiala,communication;kubernetes;dl,WordOfMouth
27559,Vanessa Ramirez,22,Female,BA,Jalandhar,marketing,Facebook
27560,Debra Carson,31,Male,MSc,Ludhiana,communication;django,WhatsApp
27561,Robert Hill,46,Female,BA,Chandigarh,python;project_management;django;c++;docker;flask,Govt_Website
27562,Erik Luna,30,Other,MBA,Patiala,project_management;nlp;sales;c++;aws,WordOfMouth
27563,Anthony Summers,46,Male,BTech,Ludhiana,sales;nlp,Facebook
27564,Kenneth Huffman Jr.,34,Female,BSc,Firozpur,kubernetes;ml,Referral
27565,Renee Stout,34,Other,Diploma,Bathinda,flask;marketing,WordOfMouth
27566,Daniel Martin,48,Other,MSc,Jalandhar,aws;react;communication,WhatsApp
27567,Steven Salas,43,Other,MSc,Hoshiarpur,react;marketing;ml,WhatsApp
27568,Jimmy Hammond,27,Other,BA,Chandigarh,ml;java;nlp;python,Referral
27569,Samantha Phillips,43,Male,High School,Mohali,sql;kubernetes,Facebook
27570,Jacob Caldwell,49,Male,BTech,Mohali,dl;python;django;react,Referral
27571,Allison Bailey,26,Female,BSc,Hoshiarpur,react;sales;project_management;nodejs;java;marketing,Facebook
27572,Linda Poole,50,Other,BCom,Mohali,nodejs;kubernetes;django,WhatsApp
27573,Jason Aguilar,30,Other,BCom,Amritsar,project_management;marketing;ml;nlp,WordOfMouth
27574,Kristin Myers,21,Other,MBA,Hoshiarpur,accounting,Referral
27575,Heather Salas,51,Female,MSc,Ludhiana,excel;sql,WordOfMouth
27576,Garrett Conner,47,Female,MSc,Firozpur,docker;java;dl,Referral
27577,Samuel Wright,54,Male,MBA,Hoshiarpur,flask;dl;hr;nodejs,Govt_Website
27578,Angela Klein,32,Female,BA,Chandigarh,nodejs,Newspaper
27579,Brittany Padilla,31,Other,MBA,Hoshiarpur,c++;nodejs,Facebook
27580,Jamie Harris,35,Male,MBA,Chandigarh,communication;sales;excel;project_management;nodejs,Referral
27581,Latoya Ballard,28,Other,BTech,Jalandhar,aws;java;dl;communication;flask,Facebook
27582,Steven Johnson,53,Male,BCom,Bathinda,docker,Govt_Website
27583,Thomas Elliott,37,Other,Diploma,Bathinda,python;sql;kubernetes;c++;flask,WordOfMouth
27584,Steven Doyle,19,Other,BCom,Hoshiarpur,java,Referral
27585,Christopher Dennis,45,Other,Diploma,Bathinda,excel;java;ml;marketing,Govt_Website
27586,Cynthia Mitchell,27,Other,BSc,Jalandhar,docker;communication;react;c++,Govt_Website
27587,Anthony Smith,50,Other,BCom,Hoshiarpur,react;marketing;nodejs;nlp;excel,WordOfMouth
27588,Angela Patel,29,Female,MBA,Bathinda,aws;docker;ml;dl,WhatsApp
27589,Kristin Brown,27,Male,MSc,Ludhiana,java;dl;sql;communication,Govt_Website
27590,Samuel Guerrero,25,Other,BTech,Jalandhar,ml;sales;python,Govt_Website
27591,Tony Foster,42,Male,BA,Hoshiarpur,project_management;nodejs,Govt_Website
27592,Larry Smith,41,Other,BA,Patiala,nlp;accounting,Referral
27593,Dawn Stewart,21,Male,BTech,Amritsar,sales;django,WhatsApp
27594,Dr. Sharon Roberts,36,Other,BCom,Patiala,flask;django;docker,Referral
27595,David Miller,55,Male,BTech,Bathinda,kubernetes;react,Referral
27596,Nancy Gregory,43,Male,BA,Chandigarh,python;react;sql;ml;django,Newspaper
27597,Julia Walker,46,Male,MSc,Ludhiana,nodejs;python;marketing;project_management;react,Referral
27598,Tyler Smith,25,Female,MSc,Bathinda,django;sales,Govt_Website
27599,Stephen Adams,51,Female,BSc,Ludhiana,dl;docker;flask;accounting;nodejs;ml,Facebook
27600,Natalie Acevedo,50,Male,BSc,Bathinda,accounting;django,Referral
27601,Nicholas Martinez,44,Female,MBA,Hoshiarpur,accounting,Govt_Website
27602,Jennifer Walker,55,Other,BSc,Bathinda,nlp;django;docker;dl;python;aws,Referral
27603,Briana Ramirez,37,Other,Diploma,Jalandhar,project_management,Facebook
27604,Jeremy Mejia,24,Female,MSc,Hoshiarpur,aws;java;c++,WhatsApp
27605,Raven Davis,41,Female,MSc,Mohali,c++;communication;flask,WordOfMouth
27606,James Arias,41,Male,MBA,Chandigarh,react;sql;sales;excel,Govt_Website
27607,Zachary Savage,35,Female,High School,Hoshiarpur,nlp;sales;c++;java;accounting,Facebook
27608,Anna Burgess,31,Other,BCom,Patiala,flask;communication,Facebook
27609,Patrick Carlson,50,Female,MSc,Chandigarh,react,Referral
27610,Carol Lane,54,Male,BSc,Jalandhar,marketing;sql;nodejs;excel;accounting,WordOfMouth
27611,Sandra Clark,21,Female,MSc,Ludhiana,hr;sql,Referral
27612,Karen Baker,30,Female,BCom,Mohali,excel;communication;accounting;dl;react;nodejs,WhatsApp
27613,John Thompson,48,Female,High School,Mohali,aws;sql;hr;docker;excel,Referral
27614,Roger Black,26,Female,BSc,Amritsar,kubernetes;excel;sql;nodejs,Referral
27615,Norma Schneider,21,Female,Diploma,Patiala,hr;nlp;aws;docker;c++,Referral
27616,Debra Campbell,30,Other,MBA,Ludhiana,nodejs;marketing;communication;sales;flask,Govt_Website
27617,Rachel Richards,43,Male,Diploma,Mohali,sql;aws;nlp,Newspaper
27618,Christopher Wilson,37,Female,BTech,Firozpur,kubernetes,Newspaper
27619,Yolanda Golden,18,Male,BSc,Hoshiarpur,flask;aws;kubernetes;docker,WhatsApp
27620,Teresa Berg,32,Other,High School,Hoshiarpur,sales;react;hr,WhatsApp
27621,Hunter Ramirez,32,Female,BA,Hoshiarpur,nodejs,Govt_Website
27622,Amber Vazquez,55,Other,Diploma,Patiala,flask;aws;hr,WhatsApp
27623,Paul Williams,50,Male,Diploma,Hoshiarpur,communication;java;docker;accounting;hr;c++,Referral
27624,Laura Sanchez,42,Male,High School,Mohali,c++;nlp;ml;accounting;sql,WhatsApp
27625,John Carr,43,Male,High School,Bathinda,aws,Referral
27626,Thomas Thompson,37,Female,MBA,Mohali,project_management;flask;java,Govt_Website
27627,Monica Andrews,21,Male,BSc,Amritsar,sql,Newspaper
27628,Sarah Rios,25,Male,BCom,Amritsar,django;accounting;sales,Govt_Website
27629,Adriana Lee,41,Male,High School,Jalandhar,c++;nodejs;kubernetes;ml,WhatsApp
27630,Timothy Williamson,30,Male,BCom,Mohali,python;accounting;excel;django,WhatsApp
27631,Ronald Moyer,51,Other,MBA,Jalandhar,docker;sales;project_management;nlp,Referral
27632,Michael Stewart,29,Female,BCom,Firozpur,excel;aws;communication,Referral
27633,Diane Page,47,Female,MSc,Bathinda,dl;sales,WordOfMouth
27634,Nathaniel Lane,52,Female,Diploma,Jalandhar,sales;kubernetes;excel;marketing;aws,WhatsApp
27635,James Brooks,39,Other,BTech,Firozpur,marketing;communication;sql;excel;flask,Newspaper
27636,Marcus Fowler,37,Other,BSc,Hoshiarpur,docker,Newspaper
27637,Kathy Nelson,35,Other,MBA,Chandigarh,communication;nlp;sales,WhatsApp
27638,James Richards,39,Male,High School,Patiala,marketing;communication;ml;docker;sql;react,Referral
27639,Michael Chase,37,Female,MBA,Mohali,communication;aws;docker,Govt_Website
27640,Steven Velez,32,Female,BTech,Amritsar,ml;python;docker;nodejs;flask,WordOfMouth
27641,Carrie Butler,29,Female,High School,Ludhiana,excel;django;react;marketing;flask,Referral
27642,Anita Lawson,19,Other,BTech,Jalandhar,react,Newspaper
27643,Benjamin Wallace,36,Male,MSc,Chandigarh,communication;dl,Facebook
27644,Robert Sosa,52,Female,BCom,Firozpur,java;sql,Referral
27645,Jacob Richardson,23,Other,MSc,Firozpur,aws;django;accounting;react;sql;c++,Facebook
27646,Richard Collins,40,Other,High School,Chandigarh,django;docker;sql;marketing;hr;kubernetes,WordOfMouth
27647,Aaron Long,51,Male,High School,Chandigarh,ml;java;c++;react,Newspaper
27648,Tara Brown,37,Male,MSc,Chandigarh,dl;nlp;nodejs,Govt_Website
27649,Jesus West,27,Female,BA,Firozpur,communication;aws;dl,WhatsApp
27650,Justin Morton,47,Female,High School,Jalandhar,nlp;flask,Referral
27651,Stephanie Johnson,52,Other,MBA,Jalandhar,nlp;project_management;c++;sales;react,WordOfMouth
27652,Lance Pena,35,Other,BA,Ludhiana,python;excel;flask;aws;marketing;ml,Facebook
27653,Edward Acosta PhD,53,Female,BA,Hoshiarpur,sales;dl,Facebook
27654,Eddie Davis,40,Female,MSc,Ludhiana,nodejs;accounting;sql;docker,Newspaper
27655,Shaun Smith,49,Male,BSc,Firozpur,java;project_management;docker;communication;hr,WordOfMouth
27656,Rebecca Pugh,32,Other,BSc,Hoshiarpur,sales;python;excel;aws,Referral
27657,Jennifer Tate,45,Other,BSc,Mohali,project_management;dl;nlp;kubernetes;accounting,Facebook
27658,Mark Harris,26,Female,BSc,Hoshiarpur,accounting;nodejs;java,WordOfMouth
27659,Benjamin Allen,23,Other,Diploma,Ludhiana,sql;project_management;java;sales,WhatsApp
27660,Jesse Woods,49,Male,BA,Patiala,nodejs;aws;marketing;flask;react;dl,WordOfMouth
27661,Jay Jenkins,39,Other,BSc,Bathinda,nlp;project_management;ml,WhatsApp
27662,Joshua Stokes,35,Other,BA,Jalandhar,excel;communication;hr;java;nodejs,Newspaper
27663,Mckenzie Moore,24,Other,MSc,Patiala,docker;kubernetes;nodejs;react;marketing;nlp,Facebook
27664,Brandon Evans,51,Other,MSc,Mohali,django;accounting;nlp;react,Govt_Website
27665,Michelle Davis,26,Male,BTech,Hoshiarpur,aws;nlp;dl;react;nodejs,Newspaper
27666,Jordan Reeves,34,Female,MBA,Patiala,java;marketing;dl;python,Newspaper
27667,Kelly Pace,35,Other,BCom,Ludhiana,excel;java,WhatsApp
27668,Dustin Hess,39,Female,BSc,Jalandhar,sql;nodejs;ml,Facebook
27669,Lisa Foster,31,Male,MSc,Chandigarh,ml,Govt_Website
27670,Jennifer Key,49,Other,BSc,Hoshiarpur,marketing;hr,Facebook
27671,Felicia Montgomery,51,Male,BSc,Ludhiana,accounting;marketing;nlp;excel;java;kubernetes,Referral
27672,Jade Diaz,18,Male,BCom,Chandigarh,marketing;react;project_management,Facebook
27673,Olivia Smith,20,Female,BA,Ludhiana,nodejs;dl;communication;excel;aws;sql,WhatsApp
27674,Donald Lee,43,Male,BA,Amritsar,sql;python;c++;aws,Facebook
27675,Jennifer Baker,34,Other,BSc,Mohali,communication;sql;react,Newspaper
27676,Gregory Rodriguez,25,Female,MBA,Firozpur,ml;python;accounting;hr,Referral
27677,Christine Freeman,42,Male,MBA,Firozpur,nodejs;c++;docker;communication,Referral
27678,Mrs. Samantha Pearson,54,Male,BTech,Hoshiarpur,sales;flask;marketing;nlp;kubernetes,WhatsApp
27679,Andrew Pacheco,31,Female,BTech,Jalandhar,java;sql,Referral
27680,Julie Page,38,Female,BTech,Patiala,python;sql;hr;ml;flask;sales,WordOfMouth
27681,Ronald Collins,24,Other,MBA,Bathinda,c++;kubernetes;react;ml,Facebook
27682,Adam Price,40,Other,Diploma,Bathinda,python,Facebook
27683,Dr. Nicholas Brown DDS,26,Male,BSc,Amritsar,marketing;flask;ml;sql;java,Facebook
27684,Jeffrey Riley,31,Other,High School,Bathinda,sql;communication;marketing;nodejs;kubernetes;flask,Govt_Website
27685,Dr. Lauren Wilson,29,Male,BSc,Hoshiarpur,flask;marketing;sql;django,WhatsApp
27686,Emily Smith,21,Male,MBA,Ludhiana,marketing;aws;kubernetes,WordOfMouth
27687,Monica Drake,49,Other,BA,Patiala,react,WordOfMouth
27688,Matthew Smith,35,Other,MBA,Hoshiarpur,ml;excel;nodejs;aws;django,WordOfMouth
27689,Damon Brown,32,Other,BA,Patiala,nlp;java;python;aws,WhatsApp
27690,Cynthia Fernandez,39,Male,BTech,Hoshiarpur,sql;project_management,Facebook
27691,Denise Waters,39,Male,BA,Firozpur,kubernetes;react;ml,Facebook
27692,Edward Walton,18,Male,Diploma,Amritsar,java;project_management,WordOfMouth
27693,Ashley Arellano,45,Other,BCom,Ludhiana,nodejs;project_management;c++;java,Referral
27694,Kyle Roberts,31,Male,BA,Ludhiana,sql;nodejs;sales,WordOfMouth
27695,Linda Buckley,25,Female,BA,Amritsar,react,Facebook
27696,Stacy Hernandez,44,Female,BSc,Hoshiarpur,flask;hr;accounting;excel;nlp;django,Facebook
27697,Paul Foster,23,Female,Diploma,Jalandhar,nodejs;excel;c++;aws;sales,WhatsApp
27698,Joan Lewis,26,Female,BCom,Bathinda,docker;sales;django;react;ml;nlp,Referral
27699,Kristin Osborne,51,Other,BA,Amritsar,react;dl;excel;nodejs;communication,WhatsApp
27700,Kyle Charles,36,Female,MBA,Bathinda,ml;nodejs;docker;c++;excel,WordOfMouth
27701,Jessica Morgan,43,Female,BTech,Jalandhar,aws;nlp;dl;kubernetes;accounting,Facebook
27702,Joseph Bennett,23,Female,BA,Patiala,docker,Facebook
27703,Brittany Burnett,39,Male,High School,Bathinda,flask,Newspaper
27704,Dr. Christopher Johnson II,29,Other,BSc,Chandigarh,marketing;communication;kubernetes;python,WhatsApp
27705,Timothy Burgess,39,Other,BSc,Chandigarh,sales;excel;nlp;nodejs;django;dl,WhatsApp
27706,Angela Little,27,Male,MSc,Chandigarh,nlp,WordOfMouth
27707,Sylvia Walker,20,Male,Diploma,Hoshiarpur,excel,WhatsApp
27708,Bryan Knight,50,Female,BSc,Ludhiana,ml;sales,WordOfMouth
27709,Matthew Johnson,32,Female,BCom,Amritsar,c++;kubernetes;communication;project_management,WordOfMouth
27710,Matthew Ryan,20,Male,BCom,Hoshiarpur,c++;project_management;kubernetes;marketing;docker;aws,WordOfMouth
27711,Justin Conley,42,Male,MSc,Mohali,sql,WhatsApp
27712,Claudia Moore,41,Other,Diploma,Amritsar,dl;nlp,Newspaper
27713,Patrick Lopez,37,Other,High School,Chandigarh,dl;django,Newspaper
27714,Jessica Phillips,35,Other,BSc,Chandigarh,python;c++;accounting,Govt_Website
27715,Savannah Morton,49,Female,BA,Ludhiana,sales,Referral
27716,James Collins,47,Other,BTech,Mohali,sales;kubernetes,Govt_Website
27717,Brian Ellis,37,Male,BCom,Chandigarh,kubernetes;python,Govt_Website
27718,Angela Scott,48,Other,MBA,Mohali,excel;nlp;accounting;nodejs;communication;hr,WhatsApp
27719,Carrie Allen,24,Other,High School,Firozpur,java,WordOfMouth
27720,Suzanne Graves,21,Male,High School,Hoshiarpur,kubernetes;communication,WhatsApp
27721,Tanya Smith,55,Male,BTech,Patiala,sales;django,Newspaper
27722,Amy Carlson,55,Male,BSc,Patiala,nlp;sales;dl;react;python;project_management,Facebook
27723,John Moore,25,Other,BTech,Mohali,python;java;nlp,Facebook
27724,Alexander Kim,36,Female,Diploma,Mohali,communication;project_management;excel;kubernetes;marketing,Referral
27725,Joseph Moore,37,Male,BCom,Patiala,nodejs;kubernetes;excel;django,Newspaper
27726,Diana Allen,20,Female,MBA,Bathinda,docker;aws;sales;project_management,Facebook
27727,Andrew Banks,27,Female,MBA,Chandigarh,python;sales;react,Govt_Website
27728,Hailey Bonilla,43,Female,BTech,Jalandhar,nodejs,WhatsApp
27729,Jessica Bush,26,Male,BA,Hoshiarpur,project_management;react;accounting;python;flask;kubernetes,Referral
27730,Victoria Jones,18,Other,BCom,Jalandhar,project_management;kubernetes;sales;accounting;aws,Referral
27731,Sue Smith,34,Female,MBA,Patiala,docker,WordOfMouth
